BAC-02
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2021/04/20, 10:09:50,     92.69,    0,         0.0000,         0.0000,       126,        39,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:10:00,     92.69,    0,         0.0000,         0.0000,        48,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:10:10,     92.69,    0,         0.0000,         0.0000,        18,         6,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:10:20,     92.69,    0,         0.0000,         0.0000,        45,        15,         9,         9,         9,         6,         0,         0,         7,         0,         0,         7,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:10:30,     92.69,    0,         0.0000,         0.0000,       102,        31,         9,         6,         6,         3,         0,         0,         5,         0,         0,         5,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:10:40,     92.69,    0,         0.0000,         0.0000,       114,        35,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:10:50,     92.69,    0,         0.0000,         0.0000,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:11:00,     92.69,    0,         0.0000,         0.0000,        39,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:11:10,     92.69,    0,         0.0000,         0.0000,        60,        20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:11:20,     92.69,    0,         0.0000,         0.0000,        57,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:11:30,     92.69,    0,         0.0000,         0.0000,       303,        93,        14,         3,         0,         0,         1,         2,         3,         1,         2,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:11:40,     92.69,    0,         0.0000,         0.0000,       117,        35,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:11:50,     92.50,    0,         0.0000,         0.0000,        96,        24,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:12:00,     92.50,    0,         0.0000,         0.0000,       201,        63,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:12:10,     92.50,    0,         0.0000,         0.0000,       270,        86,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:12:20,     92.50,    0,         0.0000,         0.0000,        75,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:12:30,     92.50,    0,         0.0000,         0.0000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:12:40,     92.50,    0,         0.0000,         0.0000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:12:50,     92.50,    0,         0.0000,         0.0000,        69,        23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:13:00,     92.50,    0,         0.0000,         0.0000,        60,        20,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:13:10,     92.50,    0,         0.0000,         0.0000,       159,        53,         6,         6,         3,         0,         0,         0,         3,         0,         0,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:13:20,     92.50,    0,         0.0000,         0.0000,       228,        76,        18,         6,         6,         6,         0,         0,         6,         0,         0,         6,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:13:30,     92.50,    0,         0.0000,         0.0000,       453,       147,        36,         6,         6,         6,         2,         3,         8,         2,         3,         8,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:13:40,     92.50,    0,         0.0000,         0.0000,       630,       198,        35,         3,         3,         0,         2,         4,         6,         2,         4,         6,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:13:50,     92.50,    0,         0.0000,         0.0000,       741,       231,        30,         3,         3,         0,         3,         4,         6,         3,         4,         6,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:21:00,     92.50,    0,         0.0000,         0.0000,      1029,       335,        76,        16,        16,         9,         6,         8,        21,         6,         8,        21,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:21:10,     92.50,    0,         0.0000,         0.0000,       762,       250,        57,         9,         6,         6,         4,         6,        13,         4,         6,        13,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:21:20,     92.50,    0,         0.0000,         0.0000,      2610,       850,       216,        37,        23,        12,        16,        30,        48,        16,        29,        46,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:21:30,     92.31,    0,         0.0000,         0.0000,      1518,       474,       115,        33,        12,         9,         9,        18,        28,         9,        18,        28,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:21:40,     92.31,    0,         0.0000,         0.0000,      1302,       422,        99,        32,         7,         7,         6,        17,        23,         6,        17,        23,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:21:50,     92.31,    0,         0.0000,         0.0000,      1146,       342,        80,         9,         6,         6,         6,         9,        15,         6,         9,        15,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:22:00,     92.31,    0,         0.0000,         0.0000,       702,       218,        42,         0,         0,         0,         3,         5,         5,         3,         5,         5,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:22:10,     92.31,    0,         0.0000,         0.0000,       690,       202,        27,         3,         3,         0,         2,         3,         5,         2,         3,         5,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:22:20,     92.31,    0,         0.0000,         0.0000,       633,       183,        13,         0,         0,         0,         2,         2,         2,         2,         2,         2,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:22:30,     92.31,    0,         0.0000,         0.0000,       429,       131,        10,         0,         0,         0,         1,         1,         1,         1,         1,         1,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:22:40,     92.31,    0,         0.0000,         0.0000,       645,       199,        27,         3,         0,         0,         2,         4,         5,         2,         4,         5,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:22:50,     92.31,    0,         0.0000,         0.0000,       798,       234,        30,         7,         7,         3,         3,         4,        10,         3,         4,        10,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:23:00,     92.31,    0,         0.0000,         0.0000,       690,       202,        27,         0,         0,         0,         2,         3,         3,         2,         3,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:23:10,     92.31,    0,         0.0000,         0.0000,       537,       163,        10,         0,         0,         0,         3,         3,         3,         3,         3,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:23:20,     92.31,    0,         0.0000,         0.0000,       345,       115,         6,         0,         0,         0,         0,         1,         1,         0,         1,         1,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:23:30,     92.31,    0,         0.0000,         0.0000,       201,        67,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:23:40,     92.31,    0,         0.0000,         0.0000,       177,        59,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:23:50,     92.31,    0,         0.0000,         0.0000,       180,        60,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:24:00,     92.31,    0,         0.0000,         0.0000,       489,       163,        25,         6,         3,         0,         2,         3,         5,         2,         3,         5,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:24:10,     92.12,    0,         0.0000,         0.0000,       390,       110,         3,         3,         3,         0,         0,         0,         2,         0,         0,         2,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:24:20,     92.12,    0,         0.0000,         0.0000,       450,       130,         9,         6,         3,         0,         1,         2,         4,         1,         2,         4,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:24:30,     92.12,    0,         0.0000,         0.0000,       726,       226,        57,         7,         3,         0,         2,         5,         9,         2,         5,         9,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:24:40,     92.12,    0,         0.0000,         0.0000,       450,       122,        12,         3,         0,         0,         0,         2,         2,         0,         2,         2,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:24:50,     92.12,    0,         0.0000,         0.0000,       438,        91,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:25:00,     92.12,    0,         0.0000,         0.0000,       264,        61,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:25:10,     92.12,    0,         0.0000,         0.0000,        54,        18,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:25:20,     92.12,    0,         0.0000,         0.0000,       159,        53,         3,         3,         3,         3,         0,         0,         3,         0,         0,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:25:30,     92.12,    0,         0.0000,         0.0000,       117,        39,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:25:40,     92.12,    0,         0.0000,         0.0000,       126,        42,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:25:50,     92.12,    0,         0.0000,         0.0000,       156,        49,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:26:00,     92.12,    0,         0.0000,         0.0000,       132,        41,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:26:10,     92.12,    0,         0.0000,         0.0000,        96,        32,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:26:20,     92.12,    0,         0.0000,         0.0000,        93,        31,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:26:30,     92.12,    0,         0.0000,         0.0000,       246,        82,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:26:40,     92.12,    0,         0.0000,         0.0000,       135,        41,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:26:50,     91.92,    0,         0.0000,         0.0000,       111,        33,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:27:00,     91.92,    0,         0.0000,         0.0000,        48,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:27:10,     91.92,    0,         0.0000,         0.0000,        39,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:27:20,     91.92,    0,         0.0000,         0.0000,        60,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:27:30,     91.92,    0,         0.0000,         0.0000,       126,        42,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:27:40,     91.92,    0,         0.0000,         0.0000,       126,        42,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:27:50,     91.92,    0,         0.0000,         0.0000,       231,        73,        11,         3,         0,         0,         0,         1,         1,         0,         1,         1,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:28:00,     91.92,    0,         0.0000,         0.0000,       168,        56,        11,         3,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:28:10,     91.92,    0,         0.0000,         0.0000,       102,        34,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:28:20,     91.92,    0,         0.0000,         0.0000,       219,        73,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:28:30,     91.92,    0,         0.0000,         0.0000,       105,        35,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:28:40,     91.92,    0,         0.0000,         0.0000,       120,        40,        17,         6,         6,         0,         0,         1,         5,         0,         1,         5,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:28:50,     91.92,    0,         0.0000,         0.0000,       219,        73,        17,         6,         6,         0,         1,         1,         5,         1,         1,         5,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:29:00,     91.92,    0,         0.0000,         0.0000,        75,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:29:10,     91.92,    0,         0.0000,         0.0000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:29:20,     91.92,    0,         0.0000,         0.0000,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:29:30,     91.73,    0,         0.0000,         0.0000,        78,        23,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:29:40,     91.73,    0,         0.0000,         0.0000,       144,        44,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:29:50,     91.73,    0,         0.0000,         0.0000,        69,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:30:00,     91.73,    0,         0.0000,         0.0000,        69,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:30:10,     91.73,    0,         0.0000,         0.0000,        72,        24,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:30:20,     91.73,    0,         0.0000,         0.0000,        72,        24,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:30:30,     91.73,    0,         0.0000,         0.0000,       198,        62,         7,         3,         3,         0,         1,         1,         3,         1,         1,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:30:40,     91.73,    0,         0.0000,         0.0000,       177,        55,         7,         3,         3,         0,         1,         1,         2,         1,         1,         2,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:30:50,     91.73,    0,         0.0000,         0.0000,       114,        34,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:31:00,     91.73,    0,         0.0000,         0.0000,       126,        38,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:31:10,     91.73,    0,         0.0000,         0.0000,        75,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:31:20,     91.73,    0,         0.0000,         0.0000,        69,        23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:31:30,     91.73,    0,         0.0000,         0.0000,       102,        30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:31:40,     91.73,    0,         0.0000,         0.0000,        63,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:31:50,     91.73,    0,         0.0000,         0.0000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:32:00,     91.73,    0,         0.0000,         0.0000,       156,        52,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:32:10,     91.54,    0,         0.0000,         0.0000,       156,        52,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:32:20,     91.54,    0,         0.0000,         0.0000,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:32:30,     91.54,    0,         0.0000,         0.0000,       195,        62,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:32:40,     91.54,    0,         0.0000,         0.0000,       207,        69,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:32:50,     91.54,    0,         0.0000,         0.0000,       153,        51,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:33:00,     91.54,    0,         0.0000,         0.0000,        72,        24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:33:10,     91.54,    0,         0.0000,         0.0000,       108,        36,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:33:20,     91.54,    0,         0.0000,         0.0000,        93,        31,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:33:30,     91.54,    0,         0.0000,         0.0000,        69,        23,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:33:40,     91.54,    0,         0.0000,         0.0000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:33:50,     91.54,    0,         0.0000,         0.0000,        48,        16,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:34:00,     91.54,    0,         0.0000,         0.0000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:34:10,     91.54,    0,         0.0000,         0.0000,        57,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:34:20,     91.54,    0,         0.0000,         0.0000,        51,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:34:30,     91.54,    0,         0.0000,         0.0000,        51,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:34:40,     91.54,    0,         0.0000,         0.0000,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:34:50,     91.35,    0,         0.0000,         0.0000,        33,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:35:00,     91.35,    0,         0.0000,         0.0000,       174,        54,         3,         3,         3,         3,         1,         1,         3,         1,         1,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:35:10,     91.35,    0,         0.0000,         0.0000,        18,         6,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:35:20,     91.35,    0,         0.0000,         0.0000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:35:30,     91.35,    0,         0.0000,         0.0000,        39,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:35:40,     91.35,    0,         0.0000,         0.0000,       147,        45,         3,         3,         3,         3,         0,         0,         3,         0,         0,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:35:50,     91.35,    0,         0.0000,         0.0000,      1254,       398,        85,        23,         9,         9,         7,        12,        22,         7,        12,        22,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:36:00,     91.35,    0,         0.0000,         0.0000,      1890,       610,       146,        37,         9,         9,        11,        24,        34,        11,        24,        34,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:36:10,     91.35,    0,         0.0000,         0.0000,      1782,       574,       163,        31,        17,        13,        12,        22,        36,        12,        22,        36,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:36:20,     91.35,    0,         0.0000,         0.0000,      1170,       370,        78,         6,         0,         0,         6,        12,        12,         6,        12,        12,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:36:30,     91.35,    0,         0.0000,         0.0000,      1890,       598,        91,         6,         6,         0,        13,        18,        22,        13,        18,        22,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:36:40,     91.35,    0,         0.0000,         0.0000,      2010,       638,       123,        45,        23,         9,        13,        22,        40,        13,        22,        40,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:36:50,     91.35,    0,         0.0000,         0.0000,      2406,       770,       134,        27,        20,         9,        15,        22,        38,        15,        22,        38,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:37:00,     91.35,    0,         0.0000,         0.0000,      1554,       502,       114,        26,         3,         0,         9,        21,        23,         9,        21,        23,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:37:10,     91.35,    0,         0.0000,         0.0000,      1578,       518,       108,        31,        13,         9,        10,        19,        30,        10,        19,        30,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:37:20,     91.16,    0,         0.0000,         0.0000,      1614,       502,       103,        27,        20,         6,         9,        15,        29,         9,        15,        29,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:37:30,     91.16,    0,         0.0000,         0.0000,      1146,       362,        60,        17,        13,        10,         5,         9,        20,         5,         9,        20,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:37:40,     91.16,    0,         0.0000,         0.0000,       918,       286,        67,        10,         6,         6,         5,         9,        15,         5,         9,        15,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:37:50,     91.16,    0,         0.0000,         0.0000,       918,       294,        82,        20,         9,         0,         5,        11,        17,         5,        11,        17,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:38:00,     91.16,    0,         0.0000,         0.0000,       882,       278,        38,         9,         6,         3,         4,         7,        12,         4,         7,        12,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:38:10,     91.16,    0,         0.0000,         0.0000,       930,       302,        47,        13,         6,         0,         5,         9,        13,         5,         9,        13,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:38:20,     91.16,    0,         0.0000,         0.0000,       738,       222,        55,         9,         9,         6,         4,         6,        13,         4,         6,        13,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:38:30,     91.16,    0,         0.0000,         0.0000,       738,       203,        42,        12,         3,         3,         3,         7,        10,         3,         7,        10,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:38:40,     91.16,    0,         0.0000,         0.0000,       678,       210,        20,         3,         0,         0,         2,         5,         5,         2,         5,         5,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:38:50,     91.16,    0,         0.0000,         0.0000,       666,       210,         7,         0,         0,         0,         3,         3,         3,         3,         3,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:39:00,     91.16,    0,         0.0000,         0.0000,       786,       222,        10,         6,         3,         3,         2,         3,         6,         2,         3,         6,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:39:10,     91.16,    0,         0.0000,         0.0000,      1302,       318,        61,         3,         0,         0,         5,         9,         9,         5,         9,         9,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:39:20,     91.16,    0,         0.0000,         0.0000,       642,       191,        38,        10,         6,         3,         3,         6,        11,         3,         6,        11,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:39:30,     91.16,    0,         0.0000,         0.0000,       666,       195,        29,        13,         9,         3,         3,         5,        12,         3,         5,        12,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:39:40,     90.97,    0,         0.0000,         0.0000,      1038,       274,        33,         9,         3,         0,         4,         5,         8,         4,         5,         8,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:39:50,     90.97,    0,         0.0000,         0.0000,       906,       290,       123,         9,         9,         9,         4,        11,        19,         4,        11,        19,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:40:00,     90.97,    0,         0.0000,         0.0000,       570,       162,        25,         6,         3,         3,         1,         4,         6,         1,         4,         6,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:40:10,     90.97,    0,         0.0000,         0.0000,      1074,       286,        16,         6,         3,         3,         6,         7,        10,         6,         7,        10,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:40:20,     90.97,    0,         0.0000,         0.0000,      1206,       322,        13,         0,         0,         0,         5,         6,         6,         5,         6,         6,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:40:30,     90.97,    0,         0.0000,         0.0000,      1182,       306,        23,         6,         3,         0,         5,         7,         9,         5,         7,         9,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:40:40,     90.97,    0,         0.0000,         0.0000,       690,       202,        37,         3,         3,         3,         4,         5,         7,         4,         5,         7,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:40:50,     90.97,    0,         0.0000,         0.0000,       714,       214,        38,         6,         6,         6,         3,         4,         9,         3,         4,         9,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:41:00,     90.97,    0,         0.0000,         0.0000,       810,       210,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:41:10,     90.97,    0,         0.0000,         0.0000,       558,       174,        30,         9,         6,         6,         1,         3,        10,         1,         3,        10,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:41:20,     90.97,    0,         0.0000,         0.0000,       261,        71,        14,         3,         3,         0,         0,         1,         3,         0,         1,         3,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:41:30,     90.97,    0,         0.0000,         0.0000,       597,       127,        14,         6,         3,         0,         0,         2,         4,         0,         2,         4,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:41:40,     90.97,    0,         0.0000,         0.0000,       954,       218,        10,         3,         3,         0,         2,         2,         4,         2,         2,         4,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:41:50,     90.97,    0,         0.0000,         0.0000,       705,       167,        26,         9,         6,         3,         1,         1,         7,         1,         1,         7,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:42:00,     90.97,    0,         0.0000,         0.0000,       462,       110,        18,         9,         6,         3,         0,         0,         6,         0,         0,         6,     21.80,39.98,102996.52,-138.25
 2021/04/20, 10:42:10,     90.77,    0,         0.0000,         0.0000,       333,       103,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,39.98,102996.52,-138.25
